step,reward,done
110132,105.240906,False
110133,105.30414,False
110134,105.41642,False
110135,105.477776,False
110136,105.53824,False
110137,100.328835,False
110138,105.38913,False
110139,105.44856,False
110140,105.557144,False
110141,105.664894,False
110142,105.67183,False
110143,105.67797,False
110144,100.525,False
110145,105.53104,False
110146,105.5363,False
110147,100.386734,False
110148,105.441895,False
110149,105.49631,False
110150,100.4,False
110151,105.3543,False
110152,100.26053,False
110153,105.36471,False
110154,105.41818,False
110155,105.47097,False
110156,105.573074,False
110157,100.38344,False
110158,100.24557,False
110159,105.19811,False
110160,99.9625,False
110161,99.77857,False
110162,99.64629,False
110163,104.69969,False
110164,104.80244,False
110165,104.854546,False
110166,104.90602,False
110167,105.00689,False
110168,99.828575,False
110169,104.92929,False
110170,104.97941,False
110171,105.028946,False
110172,99.90349,False
110173,99.82948,False
110174,104.87931,False
110175,104.87857,False
110176,99.75682,False
110177,104.855934,False
110178,104.95449,False
110179,105.00252,False
110180,99.833336,False
110181,104.93121,False
110182,104.92857,False
110183,105.02541,False
110184,105.12174,False
110185,105.167564,False
110186,105.1629,False
110187,105.25775,False
110188,100.09255,False
110189,105.0873,False
110190,105.18158,False
110191,99.96832,False
110192,104.9625,False
110193,105.00622,False
110194,104.99948,False
110195,104.99231,False
110196,104.984695,False
110197,105.02665,False
110198,105.11818,False
110199,100.008545,False
110200,105.1,False
110201,105.19105,False
110202,105.23168,False
110203,105.32192,False
110204,100.11471,False
110205,105.15488,False
110206,105.194664,False
110207,105.28406,False
110208,105.37308,False
110209,105.46172,False
110210,105.55,False
110211,105.53792,False
110212,105.62547,False
110213,105.61268,False
110214,105.649536,False
110215,100.54651,False
110216,100.39445,False
110217,100.343315,False
110218,100.29312,False
110219,100.19383,False
110220,100.09545,False
110221,105.18371,False
110222,105.22162,False
110223,105.3092,False
110224,105.34643,False
110225,105.38333,False
110226,105.26991,False
110227,100.17401,False
110228,105.26053,False
110229,100.16572,False
110230,100.12174,False
110231,105.20844,False
110232,105.194824,False
110233,100.10214,False
110234,99.96026,False
110235,104.94681,False
110236,99.90593,False
110237,104.99241,False
110238,105.02857,False
110239,99.93891,False
110240,104.925,False
110241,104.960785,False
110242,99.872314,False
110243,99.78457,False
110244,104.87049,False
110245,99.783676,False
110246,99.69756,False
110247,104.733604,False
110248,99.69839,False
110249,99.61385,False
110250,104.65,False
110251,104.63586,False
110252,99.50238,False
110253,99.319565,False
110254,104.40551,False
110255,99.37353,False
110256,104.45937,False
110257,99.32821,False
110258,104.31396,False
110259,99.23359,False
110260,99.20385,False
110261,99.17471,False
110262,104.26069,False
110263,104.29639,False
110264,104.281815,False
110265,104.31698,False
110266,104.40188,False
110267,99.32416,False
110268,104.358955,False
110269,99.33197,False
110270,104.416664,False
110271,104.40111,False
110272,104.3353,False
110273,99.20934,False
110274,99.13394,False
110275,99.009094,False
110276,104.04348,False
110277,104.02762,False
110278,104.11151,False
110279,99.037636,False
110280,104.07143,False
110281,104.054985,False
110282,104.088295,False
110283,104.17138,False
110284,104.20422,False
110285,104.186844,False
110286,99.16434,False
110287,104.19686,False
110288,104.229164,False
110289,99.05744,False
110290,104.139656,False
110291,104.02165,False
110292,98.90069,False
110293,98.8802,False
110294,103.96224,False
110295,104.04407,False
110296,99.02432,False
110297,104.00606,False
110298,98.986916,False
110299,104.01856,False
110300,98.85,False
110301,103.931564,False
110302,103.91291,False
110303,98.89505,False
110304,103.97632,False
110305,103.957375,False
110306,98.8902,False
110307,98.823456,False
110308,103.854546,False
110309,103.93544,False
110310,98.769356,False
110311,103.85016,False
110312,98.73462,False
110313,98.71949,False
110314,103.70032,False
110315,103.63095,False
110316,98.51646,False
110317,103.597,False
110318,98.583015,False
110319,98.569435,False
110320,98.55625,False
110321,103.63692,False
110322,103.66739,False
110323,98.6048,False
110324,98.542595,False
110325,103.52308,False
110326,98.41135,False
110327,98.4,False
110328,103.480484,False
110329,103.51079,False
110330,103.490906,False
110331,98.430214,False
110332,103.51024,False
110333,103.54009,False
110334,98.52994,False
110335,103.509705,False
110336,103.58929,False
110337,103.568695,False
110338,98.55917,False
110339,98.5,False
110340,103.47941,False
110341,103.558655,False
110342,103.53772,False
110343,103.616615,False
110344,103.54535,False
110345,103.62392,False
110346,103.60231,False
110347,103.68055,False
110348,98.67242,False
110349,98.56461,False
110350,98.50714,False
110351,103.53547,False
110352,103.413635,False
110353,103.491646,False
110354,103.51949,False
110355,98.46268,False
110356,103.39045,False
110357,103.46807,False
110358,103.54553,False
110359,98.43928,False
110360,98.28333,False
110361,103.3608,False
110362,103.33812,False
110363,103.41529,False
110364,103.39231,False
110365,103.46918,False
110366,98.463936,False
110367,103.440735,False
110368,103.41739,False
110369,98.412605,False
110370,98.308105,False
110371,98.30391,False
110372,103.380646,False
110373,98.32681,False
110374,103.35348,False
110375,103.43,False
110376,103.45638,False
110377,98.45305,False
110378,98.45,False
110379,103.47639,False
110380,98.323685,False
110381,103.4,False
110382,103.47618,False
110383,103.552216,False
110384,103.62813,False
110385,103.553894,False
110386,98.501816,False
110387,103.52752,False
110388,103.603096,False
110389,103.678535,False
110390,103.70385,False
110391,103.67903,False
110392,103.75408,False
110393,103.82901,False
110394,98.82767,False
110395,103.85253,False
110396,98.80151,False
110397,103.826324,False
110398,98.82563,False
110399,103.900375,False
110400,103.975,False
110401,98.87469,False
110402,98.874626,False
110403,103.899254,False
110404,103.773766,False
110405,103.748146,False
110406,103.82241,False
110407,98.77285,False
110408,103.84706,False
110409,98.8478,False
110410,103.92195,False
110411,98.772995,False
110412,98.77427,False
110413,103.698425,False
110414,103.722466,False
110415,98.5741,False
110416,103.54808,False
110417,103.52194,False
110418,103.595695,False
110419,103.56933,False
110420,103.59286,False
110421,98.54501,False
110422,98.54739,False
110423,103.62092,False
110424,98.573586,False
110425,98.47647,False
110426,103.5,False
110427,103.57342,False
110428,103.64673,False
110429,103.66993,False
110430,103.64302,False
110431,98.6464,False
110432,98.55,False
110433,103.62309,False
110434,103.596085,False
110435,103.51897,False
110436,98.422935,False
110437,103.495766,False
110438,103.51849,False
110439,103.44112,False
110440,98.44546,False
110441,103.468025,False
110442,98.472626,False
110443,103.445145,False
110444,103.51757,False
110445,103.53989,False
110446,98.544846,False
110447,103.567116,False
110448,103.63928,False
110449,103.66136,False
110450,103.683334,False
110451,103.75521,False
110452,103.57699,False
110453,103.49867,False
110454,103.57027,False
110455,103.59176,False
110456,103.563156,False
110457,103.584465,False
110458,103.605675,False
110459,103.5768,False
110460,103.497826,False
110461,103.56876,False
110462,103.53961,False
110463,103.56036,False
110464,103.58103,False
110465,103.50161,False
110466,103.572105,False
110467,103.6425,False
110468,98.448715,False
110469,98.35512,False
110470,103.375534,False
110471,103.34586,False
110472,103.4161,False
110473,103.48626,False
110474,103.50633,False
110475,103.57632,False
110476,103.59622,False
110477,98.60314,False
110478,98.41025,False
110479,103.380165,False
110480,98.3375,False
110481,103.30738,False
110482,103.32718,False
110483,103.34689,False
110484,103.36653,False
110485,103.386086,False
110486,103.45556,False
110487,103.42495,False
110488,98.432785,False
110489,103.45215,False
110490,103.52143,False
110491,103.59063,False
110492,103.65976,False
110493,103.578804,False
110494,103.59777,False
110495,98.606064,False
110496,103.675,False
110497,103.743866,False
110498,98.75241,False
110499,98.61112,False
110500,98.57,False
110501,103.58892,False
110502,103.55777,False
110503,103.57654,False
110504,103.59524,False
110505,103.56386,False
110506,98.523125,False
110507,98.53255,False
110508,98.49213,False
110509,98.451866,False
110510,98.36176,False
110511,103.43053,False
110512,98.44063,False
110513,103.50935,False
110514,103.47801,False
110515,98.48835,False
110516,98.44884,False
110517,98.40948,False
110518,98.37027,False
110519,98.331215,False
110520,103.35,False
110521,103.36871,False
110522,103.437355,False
110523,103.50593,False
110524,103.574425,False
110525,103.59286,False
110526,103.66122,False
110527,103.679504,False
110528,98.64091,False
110529,103.659164,False
110530,103.67736,False
110531,98.638985,False
110532,103.65714,False
110533,103.725235,False
110534,98.737076,False
110535,98.699066,False
110536,98.7112,False
110537,103.77933,False
110538,103.7974,False
110539,98.80974,False
110540,103.87778,False
110541,103.89575,False
110542,103.81365,False
110543,103.83149,False
110544,103.79926,False
110545,98.71193,False
110546,103.72967,False
110547,103.74735,False
110548,103.76496,False
110549,98.77787,False
110550,103.795456,False
110551,98.80853,False
110552,98.82174,False
110553,103.739334,False
110554,98.65271,False
110555,103.67027,False
110556,103.63777,False
110557,103.655205,False
110558,103.67258,False
110559,98.686226,False
110560,98.65,False
110561,103.66738,False
110562,103.734695,False
110563,103.75195,False
110564,98.665955,False
110565,103.733185,False
110566,98.69735,False
110567,98.661644,False
110568,103.52887,False
110569,98.54332,False
110570,103.560524,False
110571,98.52513,False
110572,103.59231,False
110573,98.60707,False
110574,98.52195,False
110575,98.48695,False
110576,103.504166,False
110577,103.52132,False
110578,103.53841,False
110579,103.50544,False
110580,103.57241,False
110581,103.63933,False
110582,98.60464,False
110583,98.62007,False
110584,98.58562,False
110585,103.652565,False
110586,103.71945,False
110587,103.73629,False
110588,103.75306,False
110589,98.668846,False
110590,103.735596,False
110591,103.702286,False
110592,103.71892,False
110593,103.7355,False
110594,103.70202,False
110595,103.768486,False
110596,98.78456,False
110597,98.65076,False
110598,103.717224,False
110599,98.73356,False
110600,98.75,False
110601,98.616554,False
110602,103.53306,False
110603,98.54975,False
110604,103.61623,False
110605,98.63306,False
110606,103.649506,False
110607,103.7159,False
110608,103.782234,False
110609,103.79852,False
110610,103.764755,False
110611,98.78183,False
110612,103.79804,False
110613,103.86419,False
110614,103.83029,False
110615,103.79634,False
110616,103.862335,False
110617,103.92828,False
110618,103.944176,False
110619,103.81001,False
110620,98.77742,False
110621,103.74324,False
110622,103.759,False
110623,98.626564,False
110624,103.64231,False
110625,98.61,False
110626,103.67572,False
110627,98.593544,False
110628,103.60924,False
110629,103.67488,False
110630,103.540474,False
110631,98.55848,False
110632,103.624054,False
110633,103.689575,False
110634,103.655045,False
110635,103.720474,False
110636,98.68868,False
110637,98.706985,False
110638,98.725395,False
110639,103.740845,False
110640,103.75625,False
110641,98.7748,False
110642,103.84019,False
110643,103.80552,False
110644,98.72422,False
110645,98.69302,False
110646,98.61192,False
110647,98.58091,False
110648,103.64629,False
110649,98.665405,False
110650,103.68077,False
110651,98.6,False
110652,103.66534,False
110653,103.73063,False
110654,98.65,False
110655,103.615265,False
110656,103.58049,False
110657,103.64566,False
110658,98.6152,False
110659,98.63483,False
110660,103.6,False
110661,98.56974,False
110662,98.439575,False
110663,98.2595,False
110664,103.3247,False
110665,103.38985,False
110666,98.30991,False
110667,98.28006,False
110668,103.34521,False
110669,103.41032,False
110670,98.430595,False
110671,98.450966,False
110672,103.46607,False
110673,103.48113,False
110674,103.446144,False
110675,98.416664,False
110676,103.431656,False
110677,103.39661,False
110678,98.367256,False
110679,98.287994,False
110680,103.30294,False
110681,103.31784,False
110682,98.28871,False
110683,103.30359,False
110684,103.36842,False
110685,98.33942,False
110686,103.354225,False
110687,103.368996,False
110688,103.43372,False
110689,98.40486,False
110690,98.37608,False
110691,103.39081,False
110692,103.405495,False
110693,103.37013,False
110694,98.391495,False
110695,103.456116,False
110696,98.477585,False
110697,103.49218,False
110698,103.45673,False
110699,98.42833,False
110700,103.49286,False
110701,98.464554,False
110702,103.52906,False
110703,103.59353,False
110704,98.61534,False
110705,103.62978,False
110706,98.6017,False
110707,103.66612,False
110708,98.63814,False
110709,98.660225,False
110710,103.674644,False
110711,103.73903,False
110712,103.75337,False
110713,98.5256,False
110714,98.5479,False
110715,103.56224,False
110716,103.62653,False
110717,98.59895,False
110718,103.61323,False
110719,98.48574,False
110720,103.55,False
110721,98.522606,False
110722,98.54529,False
110723,103.55954,False
110724,98.58232,False
110725,98.555176,False
110726,103.61942,False
110727,98.49236,False
110728,103.50659,False
110729,98.42963,False
110730,98.45274,False
110731,103.51696,False
110732,103.53115,False
110733,103.545296,False
110734,98.46853,False
110735,103.53265,False
110736,98.50598,False
110737,103.37008,False
110738,98.3435,False
110739,103.30758,False
110740,98.28108,False
110741,103.29514,False
110742,103.25916,False
110743,103.27315,False
110744,103.287094,False
110745,103.25101,False
110746,98.22466,False
110747,103.18855,False
110748,103.20241,False
110749,98.17617,False
110750,103.24,False
110751,98.26385,False
110752,103.22766,False
110753,103.24143,False
110754,103.25517,False
110755,98.22914,False
110756,98.20318,False
110757,103.26691,False
110758,98.29103,False
110759,103.20474,False
110760,98.17895,False
110761,103.14264,False
110762,98.16693,False
110763,103.230606,False
110764,103.24424,False
110765,98.168625,False
110766,98.14308,False
110767,98.1676,False
110768,103.13125,False
110769,103.19486,False
110770,103.20844,False
110771,103.12199,False
110772,98.14663,False
110773,98.07134,False
110774,98.04613,False
110775,103.10968,False
110776,103.173195,False
110777,103.186676,False
110778,103.20013,False
110779,103.26354,False
110780,98.238464,False
110781,103.251854,False
110782,103.315216,False
110783,103.27854,False
110784,103.29184,False
110785,98.31688,False
110786,98.291985,False
110787,98.317154,False
110788,98.19238,False
110789,103.0557,False
110790,97.98101,False
110791,102.99431,False
110792,102.95757,False
110793,97.88297,False
110794,97.90844,False
110795,102.971695,False
110796,102.984924,False
110797,102.998116,False
110798,103.01128,False
110799,102.874405,False
110800,97.8,False
110801,102.81311,False
110802,97.78878,False
110803,102.85187,False
110804,102.86492,False
110805,102.87795,False
110806,102.890945,False
110807,102.9539,False
110808,102.966835,False
110809,102.97973,False
110810,103.042595,False
110811,103.10542,False
110812,103.118225,False
110813,97.994095,False
110814,102.90688,False
110815,102.91963,False
110816,97.94559,False
110817,97.9716,False
110818,97.94768,False
110819,102.96044,False
110820,102.92317,False
110821,102.98587,False
110822,97.91204,False
110823,97.83827,False
110824,102.85097,False
110825,97.87727,False
110826,102.88995,False
110827,102.9026,False
110828,102.915215,False
110829,102.87781,False
110830,102.84036,False
110831,102.80289,False
110832,102.86539,False
110833,102.92785,False
110834,97.954315,False
110835,102.91676,False
110836,102.929184,False
110837,102.99158,False
110838,98.018135,False
110839,98.044754,False
110840,98.07143,False
110841,98.09816,False
110842,97.97494,False
110843,102.987366,False
110844,102.94976,False
110845,97.876625,False
110846,102.88901,False
110847,97.91594,False
110848,102.8783,False
110849,102.84064,False
110850,102.80294,False
110851,102.815216,False
110852,102.82746,False
110853,102.739685,False
110854,102.75188,False
110855,102.714035,False
110856,97.691124,False
110857,102.753265,False
110858,97.68042,False
110859,97.70763,False
110860,102.719765,False
110861,97.64704,False
110862,102.70917,False
110863,102.72126,False
110864,102.78333,False
110865,97.81069,False
110866,102.82275,False
110867,102.83478,False
110868,102.796776,False
110869,102.70875,False
110870,97.736206,False
110871,102.798164,False
110872,97.725685,False
110873,97.753265,False
110874,102.71522,False
110875,102.627144,False
110876,97.554794,False
110877,97.5825,False
110878,102.64442,False
110879,102.706314,False
110880,97.68409,False
110881,102.69597,False
110882,97.72381,False
110883,102.785675,False
110884,97.76357,False
110885,102.62543,False
110886,97.55338,False
110887,102.61522,False
110888,97.59325,False
110889,102.65506,False
110890,102.71685,False
110891,102.77862,False
110892,102.74036,False
110893,102.80207,False
110894,102.86376,False
110895,102.82542,False
110896,102.887054,False
110897,102.94866,False
110898,103.01025,False
110899,103.021805,False
110900,98.0,False
110901,103.01154,False
110902,103.07306,False
110903,102.934555,False
110904,102.99602,False
110905,102.907455,False
110906,102.96887,False
110907,102.880264,False
110908,102.89163,False
110909,102.95297,False
110910,103.01428,False
110911,97.992645,False
110912,98.02105,False
110913,103.032364,False
110914,103.043655,False
110915,98.07213,False
110916,98.05065,False
110917,98.07922,False
110918,103.140526,False
110919,103.151794,False
110920,98.180435,False
110921,103.24169,False
110922,103.302925,False
110923,103.31414,False
110924,103.325325,False
110925,103.38649,False
110926,103.447624,False
110927,103.508736,False
110928,103.51983,False
110929,98.498604,False
110930,98.47742,False
110931,103.538506,False
110932,98.51738,False
110933,98.4963,False
110934,103.507385,False
110935,103.56845,False
110936,103.52949,False
110937,98.508484,False
110938,103.56951,False
110939,103.63051,False
110940,103.69149,False
110941,98.67056,False
110942,98.64968,False
110943,103.710655,False
110944,103.77161,False
110945,103.63254,False
110946,103.69344,False
110947,103.60433,False
110948,103.56519,False
110949,103.57603,False
110950,103.586845,False
110951,98.46609,False
110952,98.49538,False
110953,98.42471,False
110954,103.485535,False
110955,98.46492,False
110956,98.39435,False
110957,103.35517,False
110958,103.26597,False
110959,103.326744,False
110960,103.3875,False
110961,103.34823,False
110962,103.35894,False
110963,98.288475,False
110964,103.34917,False
110965,103.40984,False
110966,98.33944,False
110967,103.3001,False
110968,103.36074,False
110969,103.27136,False
110970,103.23196,False
110971,98.21164,False
110972,98.091354,False
110973,98.02112,False
110974,103.081726,False
110975,98.011536,False
110976,102.97213,False
110977,97.951996,False
110978,102.96258,False
110979,102.97314,False
110980,97.80306,False
110981,97.78303,False
110982,102.79359,False
110983,97.8236,False
110984,102.834145,False
110985,102.89467,False
110986,97.824745,False
110987,102.785255,False
110988,97.815384,False
110989,102.875885,False
110990,102.93636,False
110991,97.96655,False
110992,102.97701,False
110993,102.93746,False
110994,102.99789,False
110995,97.97814,False
110996,98.00843,False
110997,103.068855,False
110998,103.07926,False
110999,103.03964,False
111000,98.02,False
111001,102.98037,False
111002,103.04072,False
111003,98.07114,False
111004,103.13148,False
111005,98.11194,False
111006,103.072266,False
111007,98.05278,False
111008,103.1131,False
111009,103.07339,False
111010,98.10396,False
111011,103.11424,False
111012,98.04486,False
111013,103.10513,False
111014,98.135796,False
111015,98.1165,False
111016,103.17677,False
111017,98.20752,False
111018,98.13831,False
111019,103.148575,False
111020,103.208824,False
111021,103.26905,False
111022,98.2499,False
111023,103.31012,False
111024,98.19102,False
111025,103.20122,False
111026,103.1614,False
111027,103.221565,False
111028,103.131714,False
111029,103.19183,False
111030,103.251945,False
111031,103.31203,False
111032,98.343025,False
111033,103.4031,False
111034,103.36315,False
111035,103.42319,False
111036,103.48321,False
111037,103.3932,False
111038,103.35318,False
111039,103.41314,False
111040,103.42308,False
111041,98.40418,False
111042,103.41411,False
111043,103.42402,False
111044,98.405174,False
111045,103.31507,False
111046,103.374954,False
111047,98.35616,False
111048,103.36603,False
111049,103.375885,False
111050,103.38571,False
111051,103.39553,False
111052,98.37681,False
111053,103.33661,False
111054,98.367935,False
111055,103.32773,False
111056,103.3375,False
111057,103.397255,False
111058,103.407,False
111059,103.41672,False
111060,98.39811,False
111061,98.329544,False
111062,98.26102,False
111063,103.32074,False
111064,103.33045,False
111065,103.34014,False
111066,103.29981,False
111067,103.30946,False
111068,103.3191,False
111069,103.32872,False
111070,103.38832,False
111071,103.3479,False
111072,103.35746,False
111073,103.31701,False
111074,98.3486,False
111075,103.40814,False
111076,98.43977,False
111077,103.499306,False
111078,98.53098,False
111079,103.5905,False
111080,98.62222,False
111081,103.581726,False
111082,103.59122,False
111083,103.55069,False
111084,103.610146,False
111085,98.64194,False
111086,103.65138,False
111087,103.61081,False
111088,98.54265,False
111089,103.602066,False
111090,103.46147,False
111091,103.52085,False
111092,98.50275,False
111093,103.51212,False
111094,103.521484,False
111095,103.53082,False
111096,98.51277,False
111097,98.444756,False
111098,98.476776,False
111099,98.50883,False
111100,103.51818,False
111101,103.42752,False
111102,103.436844,False
111103,103.49615,False
111104,103.45544,False
111105,103.46471,False
111106,98.49683,False
111107,103.506096,False
111108,98.43827,False
111109,103.39752,False
111110,103.306755,False
111111,103.365974,False
111112,103.37518,False
111113,103.334366,False
111114,103.39354,False
111115,98.375786,False
111116,103.38495,False
111117,98.41724,False
111118,103.37639,False
111119,103.38552,False
111120,98.417854,False
111121,98.300224,False
111122,98.33262,False
111123,98.31505,False
111124,98.34751,False
111125,98.33,False
111126,103.23917,False
111127,98.2717,False
111128,103.28085,False
111129,98.16342,False
111130,103.17257,False
111131,98.155174,False
111132,103.21431,False
111133,103.17343,False
111134,98.206085,False
111135,103.215195,False
111136,103.27429,False
111137,103.233376,False
111138,103.24244,False
111139,103.251495,False
111140,103.310524,False
111141,98.343254,False
111142,103.35228,False
111143,98.38504,False
111144,98.36783,False
111145,98.350655,False
111146,103.35969,False
111147,103.3687,False
111148,98.401566,False
111149,103.410576,False
111150,103.319565,False
111151,98.35248,False
111152,103.41146,False
111153,103.37042,False
111154,98.35338,False
111155,103.31234,False
111156,98.29533,False
111157,98.27835,False
111158,103.13731,False
111159,103.096245,False
111160,103.10517,False
111161,98.08824,False
111162,103.09716,False
111163,98.08027,False
111164,103.03918,False
111165,97.97232,False
111166,97.85549,False
111167,102.9144,False
111168,102.97329,False
111169,103.032166,False
111170,103.04102,False
111171,103.04987,False
111172,97.98311,False
111173,98.016365,False
111174,98.04966,False
111175,103.10851,False
111176,103.11735,False
111177,98.10068,False
111178,103.109505,False
111179,103.16832,False
111180,98.151695,False
111181,103.1105,False
111182,103.06929,False
111183,98.10271,False
111184,98.03615,False
111185,103.09494,False
111186,98.12842,False
111187,103.03719,False
111188,103.09596,False
111189,103.15471,False
111190,98.13824,False
111191,98.12179,False
111192,103.080536,False
111193,103.13927,False
111194,103.19799,False
111195,98.18159,False
111196,103.2403,False
111197,98.173935,False
111198,98.15759,False
111199,103.1163,False
111200,103.025,False
111201,102.98368,False
111202,97.91739,False
111203,97.90112,False
111204,97.88488,False
111205,97.91867,False
111206,97.90249,False
111207,102.91119,False
111208,97.84503,False
111209,97.82891,False
111210,97.71281,False
111211,102.62151,False
111212,97.65545,False
111213,102.614136,False
111214,102.572815,False
111215,97.60679,False
111216,102.66546,False
111217,102.67412,False
111218,97.70813,False
111219,97.69217,False
111220,102.75082,False
111221,102.75946,False
111222,102.818085,False
111223,102.87669,False
111224,102.935295,False
111225,97.96939,False
111226,103.02798,False
111227,103.03655,False
111228,98.02068,False
111229,103.079254,False
111230,103.0378,False
111231,103.096344,False
111232,103.10487,False
111233,98.08905,False
111234,103.09757,False
111235,98.08178,False
111236,98.06602,False
111237,102.92454,False
111238,102.98304,False
111239,102.99152,False
111240,103.0,False
111241,103.058464,False
111242,98.042755,False
111243,103.05121,False
111244,103.00964,False
111245,98.043976,False
111246,98.07833,False
111247,98.06271,False
111248,98.04712,False
111249,103.055565,False
111250,103.014,False
111251,98.04844,False
111252,103.05687,False
111253,103.065285,False
111254,103.02368,False
111255,97.908165,False
111256,102.96656,False
111257,97.95107,False
111258,97.935616,False
111259,102.944,False
111260,103.00238,False
111261,103.060745,False
111262,103.0691,False
111263,103.12743,False
111264,103.18576,False
111265,103.19407,False
111266,103.25237,False
111267,98.18697,False
111268,103.14527,False
111269,98.17991,False
111270,103.23819,False
111271,103.14646,False
111272,98.08113,False
111273,103.08939,False
111274,98.0741,False
111275,98.108826,False
111276,98.14357,False
111277,103.20184,False
111278,103.01009,False
111279,98.044876,False
111280,103.10313,False
111281,98.13794,False
111282,103.096176,False
111283,103.0044,False
111284,97.98925,False
111285,97.97412,False
111286,102.982346,False
111287,103.04056,False
111288,102.99876,False
111289,102.906944,False
111290,97.941864,False
111291,103.00004,False
111292,97.88499,False
111293,102.94315,False
111294,102.90131,False
111295,97.936295,False
111296,102.994446,False
111297,103.05258,False
111298,103.11071,False
111299,103.16882,False
111300,98.20385,False
111301,103.261955,False
111302,103.27004,False
111303,98.30511,False
111304,98.290184,False
111305,103.14828,False
111306,103.15636,False
111307,103.214424,False
111308,103.27248,False
111309,103.28052,False
111310,103.33855,False
111311,103.39657,False
111312,103.40457,False
111313,98.28972,False
111314,103.197716,False
111315,98.13289,False
111316,103.19088,False
111317,98.17608,False
111318,103.08407,False
111319,97.96929,False
111320,97.90455,False
111321,97.93982,False
111322,102.94781,False
111323,102.905785,False
111324,97.941086,False
111325,102.999054,False
111326,103.057014,False
111327,103.01496,False
111328,97.9503,False
111329,97.93567,False
111330,97.92105,False
111331,102.979004,False
111332,103.036934,False
111333,97.97236,False
111334,97.957794,False
111335,102.96573,False
111336,102.973656,False
111337,97.90913,False
111338,102.96704,False
111339,102.974945,False
111340,102.982834,False
111341,102.990715,False
111342,103.048584,False
111343,103.05644,False
111344,103.01428,False
111345,102.97212,False
111346,97.95765,False
111347,97.94321,False
111348,102.90104,False
111349,102.958855,False
111350,97.994446,False
111351,103.00226,False
111352,97.93787,False
111353,97.9735,False
111354,97.95916,False
111355,103.016975,False
111356,98.002655,False
111357,103.01047,False
111358,103.018265,False
111359,102.97605,False
111360,103.03382,False
111361,98.01955,False
111362,97.855286,False
111363,102.91306,False
111364,102.97082,False
111365,98.00659,False
111366,102.96435,False
111367,102.97209,False
111368,98.0079,False
111369,102.96563,False
111370,102.923355,False
111371,97.75919,False
111372,102.71691,False
111373,97.70277,False
111374,102.71048,False
111375,102.718185,False
111376,97.70407,False
111377,97.63998,False
111378,102.647675,False
111379,97.63361,False
111380,97.66956,False
111381,102.727264,False
111382,97.71324,False
111383,102.72093,False
111384,102.62862,False
111385,102.68628,False
111386,102.59394,False
111387,97.62996,False
111388,97.616,False
111389,102.57365,False
111390,97.60971,False
111391,97.595795,False
111392,102.65345,False
111393,102.661095,False
111394,102.71872,False
111395,102.72634,False
111396,97.76247,False
111397,97.748604,False
111398,97.78477,False
111399,97.77094,False
111400,102.67857,False
111401,102.73619,False
111402,97.67239,False
111403,102.630005,False
111404,102.6376,False
111405,97.52384,False
111406,102.53143,False
111407,102.58902,False
111408,97.57529,False
111409,102.63286,False
111410,102.59042,False
111411,97.62672,False
111412,102.63428,False
111413,97.6206,False
111414,102.62814,False
111415,97.61449,False
111416,97.600845,False
111417,102.6584,False
111418,97.544785,False
111419,97.581184,False
111420,102.58873,False
111421,102.59627,False
111422,97.5827,False
111423,102.54023,False
111424,102.54775,False
111425,102.55526,False
111426,97.541725,False
111427,102.54923,False
111428,102.60672,False
111429,102.614204,False
111430,97.5507,False
111431,97.48721,False
111432,102.444695,False
111433,97.48123,False
111434,97.417786,False
111435,102.47526,False
111436,97.51184,False
111437,102.56931,False
111438,97.55591,False
111439,102.56338,False
111440,102.620834,False
111441,97.55746,False
111442,102.51491,False
111443,102.52235,False
111444,97.559006,False
111445,97.54568,False
111446,102.60311,False
111447,97.63981,False
111448,97.62652,False
111449,102.583954,False
111450,102.59138,False
111451,97.62812,False
111452,102.68554,False
111453,102.74294,False
111454,102.80035,False
111455,102.857735,False
111456,102.86511,False
111457,102.872475,False
111458,102.92983,False
111459,102.98718,False
111460,103.04452,False
111461,102.95185,False
111462,103.00916,False
111463,103.01647,False
111464,103.02377,False
111465,103.03106,False
111466,103.03834,False
111467,103.095604,False
111468,98.13242,False
111469,103.13969,False
111470,103.14694,False
111471,103.20418,False
111472,103.161415,False
111473,98.198265,False
111474,103.25549,False
111475,98.24237,False
111476,103.29959,False
111477,98.18649,False
111478,103.19371,False
111479,98.23063,False
111480,103.23784,False
111481,103.145035,False
111482,103.202225,False
111483,98.18918,False
111484,98.126144,False
111485,103.083336,False
111486,103.14051,False
111487,98.1275,False
111488,103.18468,False
111489,103.19184,False
111490,103.19899,False
111491,98.236015,False
111492,103.19316,False
111493,103.1503,False
111494,103.15743,False
111495,103.16455,False
111496,98.051605,False
111497,103.058716,False
111498,103.06582,False
111499,103.072914,False
111500,102.98,False
111501,98.01709,False
111502,98.05419,False
111503,103.06128,False
111504,103.06835,False
111505,98.005486,False
111506,102.96255,False
111507,97.9497,False
111508,102.956764,False
111509,97.94394,False
111510,102.90099,False
111511,97.88818,False
111512,102.94524,False
111513,102.85228,False
111514,102.90931,False
111515,102.916336,False
111516,97.80356,False
111517,97.74081,False
111518,97.578064,False
111519,97.61534,False
111520,102.67237,False
111521,97.70966,False
111522,102.766685,False
111523,102.8237,False
111524,102.88071,False
111525,97.91803,False
111526,102.87503,False
111527,102.83202,False
111528,97.86937,False
111529,97.856735,False
111530,102.81373,False
111531,102.870705,False
111532,102.92767,False
111533,102.984634,False
111534,102.94159,False
