step,reward
185395,63.10952
185396,63.11312
185397,59.164204
185398,59.035297
185399,62.9789
185400,58.97
185401,58.96111
185402,63.02471
185403,63.028316
185404,59.019436
185405,58.89056
185406,58.881695
185407,62.9453
185408,63.008904
185409,63.012505
185410,63.016098
185411,63.01969
185412,63.023285
185413,63.086872
185414,63.090454
185415,63.154037
185416,63.217617
185417,63.281193
185418,59.15236
185419,63.21593
185420,63.279503
185421,63.343075
185422,59.274254
185423,59.32544
185424,63.38901
185425,63.39258
185426,59.443775
185427,59.37498
185428,63.43855
185429,63.442116
185430,63.32568
185431,63.38924
185432,63.392796
185433,63.33635
185434,63.3399
185435,63.34345
185436,63.406994
185437,63.410538
185438,59.40177
185439,63.285313
185440,63.22885
185441,63.29239
185442,63.29592
185443,63.29945
185444,63.242977
185445,59.174232
185446,63.23776
185447,59.229023
185448,59.280293
185449,63.28382
185450,63.287346
185451,59.27863
185452,63.162155
185453,63.225674
185454,59.27697
185455,63.34049
185456,63.344006
185457,63.28752
185458,63.231033
185459,63.234543
185460,63.29805
185461,63.24155
185462,63.305054
185463,63.36855
185464,63.432045
185465,59.423367
185466,59.174694
185467,59.046032
185468,59.037373
185469,63.040874
185470,63.104374
185471,59.035725
185472,63.039223
185473,63.10272
185474,63.10621
185475,63.169697
185476,63.173183
185477,63.176666
185478,59.168037
185479,63.17152
185480,59.162903
185481,63.226383
185482,59.217777
185483,59.269173
185484,63.272655
185485,63.336136
185486,63.399612
185487,59.391026
185488,63.454502
185489,59.445923
185490,59.37735
185491,63.38083
185492,63.3843
185493,63.387775
185494,63.391243
185495,63.45471
185496,63.45817
185497,59.32962
185498,63.21308
185499,59.264538
185500,59.256
185501,59.30747
185502,59.298946
185503,63.182415
185504,59.1139
185505,63.057365
185506,63.12083
185507,63.12429
185508,59.05579
185509,63.05925
185510,59.05076
185511,63.114216
185512,63.177673
185513,63.06113
185514,63.124584
185515,63.18803
185516,59.179554
185517,63.243004
185518,63.18645
185519,63.18989
185520,63.193333
185521,63.19677
185522,59.188313
185523,63.19175
185524,63.195183
185525,63.138615
185526,63.20204
185527,63.26547
185528,59.257027
185529,59.188587
185530,63.132015
185531,63.13544
185532,59.127014
185533,63.13044
185534,63.19386
185535,63.25728
185536,63.320694
185537,63.384106
185538,63.267517
185539,59.07911
185540,62.96252
185541,58.89412
185542,62.83753
185543,58.889137
185544,62.892548
185545,62.895954
185546,62.839355
185547,58.890976
185548,62.83438
185549,62.89778
185550,62.901176
185551,62.90457
185552,62.967964
185553,59.0196
185554,63.02299
185555,63.08638
185556,63.029766
185557,59.081417
185558,63.144802
185559,59.13646
185560,59.128124
185561,63.13151
185562,59.063187
185563,63.12657
185564,63.189953
185565,59.181637
185566,63.245018
185567,63.248398
185568,63.251774
185569,59.243473
185570,59.295174
185571,63.298553
185572,63.30193
185573,63.3053
185574,63.36867
185575,63.13204
185576,62.955402
185577,62.958767
185578,62.962124
185579,62.905483
185580,62.968838
185581,59.020565
185582,59.012302
185583,63.015656
185584,63.01901
185585,63.08236
185586,63.145706
185587,63.089054
185588,63.032394
185589,63.035736
185590,62.919075
185591,62.862408
185592,62.92574
185593,62.869072
185594,62.8724
185595,58.92416
185596,62.92749
185597,58.919262
185598,58.97104
185599,62.974365
185600,63.037693
185601,59.08948
185602,63.032806
185603,63.03613
185604,59.087925
185605,63.091248
185606,63.154568
185607,59.086376
185608,63.149693
185609,63.21301
185610,63.21632
185611,63.21963
185612,59.211456
185613,63.214764
185614,59.206596
185615,63.149906
185616,59.141743
185617,63.20505
185618,59.076897
185619,63.080208
185620,63.02351
185621,63.086815
185622,63.150116
185623,63.15341
185624,63.21671
185625,59.208572
185626,63.271866
185627,63.215157
185628,59.267033
185629,63.270325
185630,63.21361
185631,63.276897
185632,63.160183
185633,59.15207
185634,63.155354
185635,59.08725
185636,63.09053
185637,58.902435
185638,62.905716
185639,62.908997
185640,62.97227
185641,63.035545
185642,63.09882
185643,63.10209
185644,63.105354
185645,59.157276
185646,63.100544
185647,63.043808
185648,59.09574
185649,63.099003
185650,63.162266
185651,63.22552
185652,63.288776
185653,63.232033
185654,59.22398
185655,63.167233
185656,63.23048
185657,63.23373
185658,59.22569
185659,63.288937
185660,63.29218
185661,63.175423
185662,63.118664
185663,59.170635
185664,63.173874
185665,63.177113
185666,59.169094
185667,63.112328
185668,62.995564
185669,59.047554
185670,63.110786
185671,63.114017
185672,63.057247
185673,63.000473
185674,58.992477
185675,63.055702
185676,63.058926
185677,63.062145
185678,63.06536
185679,63.00858
185680,59.0006
185681,63.063812
185682,58.99584
185683,62.999054
185684,59.051086
185685,59.10313
185686,59.155174
185687,63.21839
185688,63.221607
185689,63.164818
185690,59.216877
185691,59.14894
185692,63.152153
185693,63.155365
185694,59.147438
185695,63.15065
185696,63.15386
185697,63.217064
185698,63.280266
185699,63.163467
185700,63.226665
185701,63.169865
185702,63.233055
185703,63.236248
185704,63.29944
185705,63.302624
185706,63.06581
185707,63.068993
185708,63.07217
185709,63.075348
185710,63.138523
185711,63.021698
185712,59.013805
185713,62.956978
185714,63.02015
185715,63.083317
185716,63.02648
185717,59.0186
185718,63.021767
185719,63.084927
185720,59.01706
185721,63.08022
185722,63.08338
185723,63.146538
185724,63.149693
185725,63.212845
185726,63.215996
185727,63.15914
185728,63.16229
185729,63.22543
185730,59.277584
185731,63.340725
185732,63.343864
185733,59.336025
185734,59.328194
185735,63.391335
185736,63.274475
185737,59.26665
185738,63.269787
185739,63.212925
185740,63.27606
185741,63.33919
185742,59.33138
185743,63.27451
185744,63.277637
185745,63.340767
185746,63.22389
185747,63.28701
185748,59.279213
185749,59.211422
185750,63.154545
185751,63.097668
185752,63.160786
185753,63.2239
185754,59.21612
185755,63.159237
185756,63.22235
185757,59.21458
185758,63.277695
185759,59.08993
185760,63.033043
185761,63.096153
185762,63.099262
185763,59.15151
185764,63.214615
185765,59.20687
185766,63.14998
185767,63.21308
185768,63.096184
185769,59.14845
185770,63.091553
185771,63.15465
185772,63.097748
185773,59.090027
185774,63.153122
185775,63.09622
185776,59.148502
185777,63.211594
185778,59.26389
185779,63.32698
185780,63.33007
185781,63.39316
185782,59.385464
185783,63.388554
185784,63.451637
185785,59.44395
185786,59.496265
185787,59.54859
185788,63.43168
185789,63.434765
185790,63.37785
185791,63.14093
185792,59.133266
185793,59.125607
185794,63.06869
185795,59.001038
185796,58.99339
185797,62.996475
185798,63.059555
185799,63.122635
185800,63.185715
185801,63.18879
185802,59.181156
185803,63.12423
185804,63.127304
185805,63.130375
185806,59.00275
185807,63.00582
185808,63.06889
185809,59.121273
185810,63.18434
185811,59.056736
185812,63.1198
185813,59.0522
185814,58.984604
185815,63.047672
185816,63.05074
185817,63.1138
185818,63.05686
185819,63.119923
185820,58.99234
185821,62.9954
185822,62.878456
185823,62.94151
185824,62.94456
185825,63.00761
185826,63.01066
185827,58.943092
185828,63.006138
185829,63.009182
185830,63.012226
185831,63.015266
185832,63.078304
185833,63.141342
185834,63.204376
185835,63.087406
185836,59.13986
185837,63.14289
185838,63.14592
185839,63.208946
185840,63.271973
185841,63.274994
185842,59.20746
185843,63.27048
185844,63.2135
185845,63.15652
185846,63.039536
185847,63.04255
185848,63.045563
185849,63.048573
185850,63.11158
185851,63.114586
185852,63.117588
185853,63.12059
185854,63.12359
185855,63.066586
185856,59.119076
185857,63.12207
185858,59.11457
185859,59.10707
185860,63.05007
185861,63.053066
185862,63.11606
185863,62.99905
185864,58.931564
185865,62.994556
185866,62.997543
185867,63.06053
185868,63.003513
185869,59.05604
185870,58.92857
185871,58.981106
185872,62.984097
185873,59.036636
185874,59.029186
185875,63.092175
185876,63.09516
185877,63.158142
185878,63.221127
185879,59.213684
185880,59.20625
185881,63.209232
185882,59.261803
185883,59.25438
185884,63.197365
185885,59.18995
185886,63.25293
185887,63.19591
185888,63.258892
185889,63.32187
185890,63.384846
185891,59.25744
185892,63.260414
185893,63.20339
185894,63.266357
185895,63.209328
185896,59.261932
185897,63.2649
185898,63.207867
185899,63.21083
185900,59.20345
185901,63.206413
185902,63.209373
185903,63.09233
185904,59.084957
185905,63.087917
185906,63.150875
185907,63.153828
185908,63.15678
185909,63.03973
185910,63.10268
185911,63.165627
185912,63.10857
185913,63.111515
185914,59.10416
185915,63.167103
185916,63.23004
185917,63.23298
185918,59.225636
185919,63.16857
185920,59.101234
185921,63.104168
185922,63.047104
185923,63.050037
185924,59.102707
185925,63.10564
185926,63.16857
185927,63.1715
185928,63.174427
185929,63.17735
185930,63.18027
185931,63.12319
185932,63.18611
185933,63.18903
185934,63.131943
185935,63.194855
185936,63.257767
185937,63.320675
185938,63.38358
185939,63.266483
185940,59.199184
185941,63.26209
185942,63.264988
185943,63.32789
185944,63.39079
185945,63.333683
185946,63.276577
185947,59.26929
185948,59.32201
185949,63.384903
185950,63.207798
185951,59.200523
185952,59.193253
185953,63.196148
185954,63.139038
185955,63.02193
185956,63.02482
185957,63.027702
185958,63.090588
185959,59.083332
185960,59.13608
185961,63.198967
185962,59.191723
185963,59.24448
185964,63.247368
185965,59.120136
185966,59.172905
185967,59.165684
185968,63.16857
185969,63.17146
185970,63.054344
185971,63.057228
185972,63.06011
185973,63.122986
185974,63.185863
185975,59.178654
185976,63.181534
185977,63.184406
185978,59.117207
185979,59.17001
185980,63.172886
185981,59.165695
185982,59.09851
185983,63.04139
185984,59.03421
185985,62.977085
185986,62.97996
185987,58.852787
185988,58.905624
185989,62.908497
185990,62.97137
185991,59.02421
185992,59.01706
185993,63.079933
185994,59.132786
185995,63.13566
185996,63.198532
185997,63.2014
185998,63.26427
185999,63.327137
186000,63.39
186001,36.06
186002,55.12
186003,60.18
186004,62.74
186005,64.3
186006,65.36
186007,57.84857
186008,62.98
186009,56.54
186010,61.6
186011,62.47818
186012,63.22
186013,57.549232
186014,62.26857
186015,56.9
186016,61.585
186017,62.196472
186018,62.746666
186019,63.185265
186020,63.64
186021,63.93714
186022,64.321815
186023,64.67826
186024,59.76
186025,64.12
186026,59.303078
186027,63.662224
186028,63.94
186029,64.25862
186030,64.56
186031,59.878063
186032,64.18
186033,64.46727
186034,64.74117
186035,65.00285
186036,60.36
186037,64.562706
186038,60.025265
186039,64.28769
186040,64.54
186041,59.93122
186042,64.18285
186043,59.727905
186044,63.85818
186045,64.04
186046,64.27391
186047,59.86213
186048,59.47
186049,58.976326
186050,63.16
186051,63.27647
186052,63.506153
186053,59.103397
186054,63.211113
186055,63.252728
186056,63.408573
186057,63.438946
186058,63.464138
186059,59.095932
186060,63.24
186061,58.82754
186062,58.48645
186063,62.63238
186064,62.77375
186065,58.389233
186066,58.074547
186067,62.277016
186068,57.914116
186069,62.114784
186070,62.19143
186071,62.324226
186072,58.09667
186073,57.876987
186074,61.95027
186075,62.14
186076,62.266315
186077,57.99974
186078,62.064617
186079,57.86658
186080,57.675
186081,61.8
186082,61.981953
186083,62.160965
186084,62.337143
186085,62.33059
186086,62.501396
186087,62.609653
186088,62.775455
186089,62.878876
186090,62.86
186091,58.56923
186092,62.669567
186093,58.44516
186094,62.48468
186095,62.462105
186096,62.6175
186097,62.770927
186098,58.556328
186099,62.64909
186100,58.5
186101,62.59208
186102,58.448235
186103,62.53961
186104,62.68923
186105,62.837143
186106,62.983395
186107,63.06804
186108,63.211113
186109,59.01743
186110,58.767273
186111,62.85081
186112,62.932858
186113,63.01345
186114,63.092632
186115,63.170433
186116,58.928276
186117,62.88564
186118,62.901695
186119,58.72437
186120,62.86
186121,58.746445
186122,62.46164
186123,62.59561
186124,62.66839
186125,62.68
186126,62.750477
186127,58.40362
186128,58.299374
186129,62.310234
186130,58.209232
186131,58.110687
186132,58.014545
186133,62.086315
186134,62.097015
186135,58.004444
186136,62.074707
186137,62.14394
186138,62.272175
186139,62.279423
186140,62.405716
186141,58.3183
186142,58.05296
186143,62.17944
186144,58.036667
186145,62.162758
186146,62.287945
186147,62.412247
186148,58.332973
186149,58.25557
186150,62.32
186151,62.443577
186152,62.506317
186153,58.312157
186154,58.17974
186155,62.24258
186156,58.11231
186157,58.043694
186158,62.166584
186159,58.04
186160,62.1625
186161,62.224224
186162,58.1
186163,57.8573
186164,61.799023
186165,61.92
186166,57.79952
186167,61.86012
186168,61.86
186169,61.79917
186170,61.857647
186171,61.975437
186172,61.972557
186173,62.02902
186174,62.024826
186175,62.14
186176,62.194546
186177,58.138985
186178,58.02472
186179,57.91173
186180,57.86
186181,61.855247
186182,57.805054
186183,61.8
186184,61.91435
186185,61.96811
186186,62.02129
186187,62.073902
186188,62.18596
186189,62.17746
186190,62.28842
186191,62.39885
186192,62.44875
186193,62.438133
186194,62.54701
186195,58.38154
186196,62.430202
186197,62.358376
186198,58.194546
186199,62.24251
186200,62.29
186201,62.337013
186202,62.383564
186203,62.429657
186204,62.535294
186205,62.52049
186206,62.565243
186207,62.549564
186208,62.65346
186209,62.696938
186210,62.8
186211,62.902653
186212,62.944904
186213,63.04676
186214,63.088223
186215,58.98977
186216,63.031113
186217,63.012074
186218,63.11266
186219,63.152878
186220,63.192726
186221,63.17222
186222,63.27135
186223,63.310135
186224,63.34857
186225,63.386665
186226,63.424423
186227,59.38969
186228,63.42737
186229,63.344715
186230,59.191303
186231,63.228573
186232,63.325516
186233,63.302147
186234,63.21846
186235,59.18681
186236,63.28305
186237,59.252403
186238,63.28857
186239,63.384434
186240,63.48
186241,63.45527
186242,59.42628
186243,63.461483
186244,63.496395
186245,63.53102
186246,63.625366
186247,59.477974
186248,63.45226
186249,63.486263
186250,63.46
186251,63.493465
186252,63.52667
186253,59.381027
186254,63.474174
186255,63.507057
186256,59.4825
186257,63.575333
186258,63.607906
186259,63.640232
186260,59.616924
186261,63.529194
186262,63.62122
186263,59.538937
186264,63.570908
186265,59.309433
186266,63.281353
186267,63.193035
186268,59.17254
186269,63.024162
186270,58.884445
186271,62.976013
186272,63.067352
186273,63.158463
186274,63.129345
186275,63.22
186276,63.250435
186277,63.28065
186278,63.370647
186279,63.46043
186280,63.49
186281,59.4726
186282,63.50213
186283,59.485443
186284,59.409294
186285,59.333683
186286,63.243496
186287,59.228573
186288,63.258335
186289,63.16789
186290,63.197243
186291,59.063297
186292,63.0926
186293,63.181705
186294,63.27061
186295,63.29932
186296,59.286488
186297,59.15414
186298,59.082283
186299,63.171238
186300,63.26
186301,63.28857
186302,63.376953
186303,59.36614
186304,59.23579
186305,59.1059
186306,63.19451
186307,63.282932
186308,63.251167
186309,63.279224
186310,63.367096
186311,63.33479
186312,59.266155
186313,63.3538
186314,63.441273
186315,59.373333
186316,63.280758
186317,63.248013
186318,59.120754
186319,59.11392
186320,63.20125
186321,63.228413
186322,63.315403
186323,59.24935
186324,63.336296
186325,59.27077
186326,59.265644
186327,63.29266
186328,63.259514
186329,63.2862
186330,63.372726
186331,63.279095
186332,63.365303
186333,63.331352
186334,59.267426
186335,59.26388
186336,63.35
186337,63.315964
186338,63.221775
186339,63.247433
186340,59.184708
186341,63.27032
186342,59.20807
186343,59.14618
186344,63.17186
186345,59.170433
186346,59.109364
186347,63.195103
186348,59.134483
186349,63.16017
186350,59.1
186351,63.06564
186352,58.945908
186353,62.9715
186354,58.912205
186355,58.79324
186356,62.878876
186357,58.760338
186358,62.785923
186359,62.811363
186360,58.81333
186361,62.598724
186362,62.563976
186363,62.589092
186364,58.531647
186365,62.376713
186366,62.34164
186367,62.42643
186368,62.391087
186369,62.47561
186370,62.5
186371,62.58426
186372,62.488388
186373,58.431957
186374,62.456043
186375,62.54
186376,62.44383
186377,58.447956
186378,62.531746
186379,62.55541
186380,58.56
186381,62.643623
186382,62.72712
186383,62.750496
186384,62.83375
186385,62.91688
186386,62.939896
186387,58.94527
186388,58.890926
186389,62.913986
186390,62.936924
186391,58.88302
186392,62.96592
186393,58.792366
186394,58.739086
186395,62.762024
186396,62.66485
186397,62.687557
186398,58.514774
186399,62.597443
186400,58.545
186401,62.627632
186402,62.710148
186403,62.672554
186404,62.754852
186405,58.762962
186406,58.71133
186407,58.65995
186408,58.60882
186409,62.631294
186410,58.580486
186411,62.662918
186412,62.68524
186413,58.694817
186414,58.584637
186415,62.606987
186416,62.56923
186417,62.651367
186418,62.7334
186419,62.815323
186420,62.717144
186421,58.667603
186422,58.618294
186423,62.64014
186424,58.65113
186425,58.542355
186426,62.504227
186427,58.275738
186428,62.35757
186429,58.36937
186430,58.321396
186431,62.28325
186432,62.305
186433,62.20665
186434,62.228203
186435,62.309654
186436,62.33101
186437,62.352264
186438,62.313423
186439,62.334488
186440,58.287273
186441,62.3083
186442,62.389233
186443,62.470066
186444,62.55081
186445,62.57146
186446,62.59202
186447,62.67248
186448,58.625893
186449,58.63951
186450,58.593334
186451,58.547363
186452,62.627964
186453,62.708477
186454,58.66282
186455,58.677364
186456,62.637894
186457,62.538338
186458,62.61869
186459,62.638954
186460,62.65913
186461,58.614143
186462,62.574287
186463,62.59434
186464,62.67431
186465,62.694195
186466,62.77399
186467,58.729465
186468,62.68923
186469,62.70891
186470,62.72851
186471,62.748024
186472,62.70746
186473,62.726807
186474,62.686077
186475,62.765263
186476,62.844368
186477,62.863396
186478,58.87958
186479,62.89858
186480,62.8575
186481,62.876343
186482,62.895103
186483,62.85379
186484,62.932396
186485,58.949074
186486,62.907654
186487,62.98616
186488,62.94459
186489,58.961594
186490,63.04
186491,58.99723
186492,58.894634
186493,58.85221
186494,62.810688
186495,62.88909
186496,62.96742
186497,62.985676
186498,63.063854
186499,63.021965
186500,63.1
186501,63.177963
186502,63.255856
186503,63.273678
186504,63.23143
186505,59.1897
186506,63.26743
186507,63.285088
186508,59.24362
186509,63.261257
186510,63.338825
186511,63.35632
186512,63.31375
186513,59.272633
186514,63.29004
186515,63.307377
186516,63.32465
186517,63.401855
186518,59.42108
186519,63.438267
186520,59.217693
186521,63.294857
186522,59.314484
186523,63.271626
186524,59.05145
186525,63.12857
186526,63.08563
186527,63.162617
186528,63.119545
186529,63.07641
186530,63.09321
186531,63.049942
186532,63.066616
186533,63.083225
186534,58.983597
186535,62.880188
186536,62.956715
186537,63.033184
186538,63.109592
186539,63.12594
186540,59.02667
186541,62.862995
186542,62.759262
186543,62.83547
186544,58.856472
186545,62.81266
186546,62.76879
186547,62.844864
186548,62.860874
186549,62.936832
186550,58.958183
186551,62.91412
186552,62.93
186553,58.891575
186554,62.787437
186555,62.80324
186556,58.825035
186557,62.840824
186558,62.916557
186559,62.992237
186560,63.00786
186561,62.96342
186562,62.97893
186563,63.054386
186564,63.069786
186565,63.085133
186566,63.160423
186567,63.05566
186568,59.01803
186569,62.97325
186570,58.87579
186571,62.891
186572,62.966152
186573,58.9289
186574,62.944042
186575,62.89913
186576,58.802082
186577,62.817158
186578,58.720276
186579,62.735336
186580,62.750343
186581,62.825302
186582,62.900208
186583,62.91506
186584,62.929863
186585,62.944614
186586,58.84812
186587,58.871754
186588,58.89551
186589,62.910324
186590,62.985085
186591,58.949036
186592,62.963783
186593,58.987892
186594,58.89212
186595,58.856472
186596,58.640938
186597,58.605526
186598,62.6204
186599,62.695225
186600,62.77
186601,62.724724
186602,62.7994
186603,62.87403
186604,62.88861
186605,62.963142
186606,63.037624
186607,59.002636
186608,58.967762
186609,62.982265
186610,58.887543
186611,58.85293
186612,62.86745
186613,62.881924
186614,62.956352
186615,62.910732
186616,62.925064
186617,62.99935
186618,63.01359
186619,58.919323
186620,58.885162
186621,62.89942
186622,62.853634
186623,58.81965
186624,58.78577
186625,62.8
186626,62.814186
186627,58.78048
186628,62.79465
186629,58.76108
186630,58.78762
186631,62.801807
186632,58.82848
186633,62.902653
186634,62.85678
186635,58.88362
186636,62.957737
186637,58.92471
186638,62.878807
186639,58.845917
186640,58.873123
186641,62.82724
186642,58.85458
186643,62.86868
186644,62.882732
186645,62.956745
186646,62.85071
186647,62.864635
186648,62.93852
186649,63.012356
186650,58.98
186651,63.053825
186652,63.067608
186653,63.08135
186654,59.049175
186655,63.0629
186656,63.016586
186657,62.97023
186658,62.98383
186659,63.05739
186660,59.025455
186661,58.993614
186662,63.067192
186663,62.960724
186664,62.914215
186665,62.92767
186666,62.941082
186667,58.849476
186668,58.877964
186669,62.77139
186670,62.784775
186671,62.858124
186672,62.87143
186673,58.780117
186674,62.853413
186675,62.866665
186676,62.93988
186677,63.013058
186678,63.026196
186679,58.99511
186680,63.008236
186681,58.797268
186682,62.75038
186683,62.703457
186684,62.776493
186685,62.78949
186686,62.86245
186687,58.7717
186688,62.784653
186689,58.75402
186690,58.723476
186691,58.693024
186692,62.706013
186693,62.77896
186694,62.731873
186695,62.80475
186696,62.817585
186697,62.89039
186698,62.96315
186699,62.97588
186700,62.98857
186701,58.95843
186702,58.988377
186703,63.06108
186704,63.07375
186705,63.026382
186706,62.97898
186707,59.00911
186708,63.081696
186709,63.034245
186710,63.106762
186711,63.11924
186712,59.08955
186713,63.10202
186714,62.994453
186715,62.946854
186716,62.89922
186717,58.749706
186718,58.72028
186719,58.75093
186720,62.703335
186721,62.7757
186722,62.788033
186723,62.80033
186724,62.872597
186725,58.84345
186726,58.874382
186727,62.94666
186728,63.0189
186729,63.09111
186730,59.06219
186731,63.07439
186732,63.086555
186733,59.057762
186734,63.129917
186735,63.20204
186736,63.09413
186737,58.94548
186738,58.97691
186739,63.04901
186740,63.06108
186741,59.092632
186742,63.10469
186743,59.01634
186744,63.02839
186745,62.920403
186746,62.872387
186747,62.88434
186748,62.956257
186749,58.80809
186750,62.82
186751,62.711876
186752,62.783722
186753,58.755695
186754,62.767532
186755,62.839336
186756,62.851112
186757,58.883224
186758,62.834988
186759,58.807194
186760,62.818947
186761,62.83067
186762,58.86299
186763,62.814705
186764,62.82639
186765,62.83804
186766,62.78966
186767,62.86125
186768,62.93281
186769,63.004345
186770,63.075844
186771,63.147316
186772,59.059895
186773,63.01136
186774,63.02279
186775,62.974194
186776,62.985565
186777,63.05691
186778,63.068226
186779,63.019512
186780,62.970768
186781,58.943584
186782,58.97647
186783,62.98774
186784,62.99898
186785,59.031975
186786,62.923206
186787,58.95629
186788,62.967514
186789,62.978706
186790,59.011898
186791,58.985157
186792,62.936363
186793,62.887543
186794,62.95869
186795,63.02981
186796,63.040905
186797,63.05197
186798,63.063007
186799,63.074017
186800,63.145
186801,58.9985
186802,59.03207
186803,63.10306
186804,63.11403
186805,63.184967
186806,63.075882
186807,63.146767
186808,59.120495
186809,63.071373
186810,63.02222
186811,59.056053
186812,63.006897
186813,63.01771
186814,62.968502
186815,58.942455
186816,62.893234
186817,58.92727
186818,58.90137
186819,62.97216
186820,58.946342
186821,62.897125
186822,62.967884
186823,58.94216
186824,58.916504
186825,58.95091
186826,62.901695
186827,62.912457
186828,62.98319
186829,63.053898
186830,63.124577
186831,63.135235
186832,63.205864
186833,59.060455
186834,62.95108
186835,62.961678
186836,62.91225
186837,62.862797
186838,62.75332
186839,58.728058
186840,62.67857
186841,58.65339
186842,62.663895
186843,62.73438
186844,62.804832
186845,62.875267
186846,62.945675
186847,58.860638
186848,62.931038
186849,62.941414
186850,58.97647
186851,58.951588
186852,62.96197
186853,63.032333
186854,63.10267
186855,59.077896
186856,63.088223
186857,63.09853
186858,63.048813
186859,63.05907
186860,63.129303
186861,63.079514
186862,63.1497
186863,59.065098
186864,63.015278
186865,63.085434
186866,63.155567
186867,63.225674
186868,63.23576
186869,63.305824
186870,63.31586
186871,59.231434
186872,59.147064
186873,63.217113
186874,59.132816
186875,63.142857
186876,63.152878
186877,63.162872
186878,63.172848
186879,63.1828
186880,63.13273
186881,59.168583
186882,59.084488
186883,63.034428
186884,63.044342
186885,63.054237
186886,63.06411
186887,63.073956
186888,58.93
186889,58.966095
186890,62.975956
186891,62.98579
186892,59.021973
186893,59.05821
186894,62.948055
186895,58.984356
186896,62.994198
186897,63.064014
186898,63.13381
186899,63.14358
186900,59.12
186901,63.189766
186902,63.199512
186903,63.269238
186904,63.27894
186905,63.10862
186906,59.145164
186907,63.09484
186908,58.951454
186909,58.86812
186910,62.877804
186911,62.827465
186912,58.80421
186913,62.813866
186914,62.8235
186915,62.833115
186916,62.84271
186917,62.79228
186918,58.709152
186919,62.778717
186920,62.78826
186921,58.82521
186922,58.862213
186923,62.811768
186924,62.881298
186925,62.83081
186926,62.900303
186927,62.789772
186928,58.766895
186929,62.776363
186930,62.785805
186931,58.823006
186932,62.832447
186933,62.901863
186934,62.971264
186935,63.04064
186936,59.07795
186937,63.087322
186938,63.156673
186939,59.194057
186940,63.203403
186941,63.21273
186942,63.10204
186943,59.019512
186944,63.088814
186945,63.158096
186946,63.047356
186947,62.9966
186948,62.885822
186949,62.955025
186950,63.02421
186951,63.093376
186952,63.042522
186953,63.11165
186954,59.02931
186955,63.09843
186956,63.107533
186957,58.965267
186958,63.034363
186959,63.10344
186960,63.1725
186961,63.24154
186962,63.310562
186963,63.319565
186964,63.32855
186965,63.337513
186966,59.375404
186967,59.29334
186968,59.271324
186969,59.18935
186970,58.987423
186971,63.05644
186972,63.065434
186973,63.01441
186974,63.083366
186975,63.092308
186976,63.10123
186977,59.079426
186978,63.088345
186979,63.037243
186980,63.10612
186981,63.114986
186982,63.063828
186983,63.132656
186984,63.081463
186985,63.030254
186986,63.099026
186987,59.017387
186988,62.906155
186989,62.794903
186990,62.863636
186991,62.93235
186992,62.941048
186993,62.94973
186994,63.01839
186995,58.936886
186996,63.005543
186997,63.074184
186998,62.962807
186999,63.03141
187000,63.1
187001,63.10857
187002,63.177124
187003,63.18566
187004,59.164303
187005,63.172836
187006,63.121353
187007,63.06985
187008,63.018333
187009,63.0868
187010,63.09525
187011,63.16368
187012,59.08245
187013,59.121265
187014,59.16012
187015,59.199017
187016,59.17795
187017,59.156933
187018,63.16542
187019,63.233894
187020,63.182354
187021,63.130795
187022,59.049862
187023,63.0583
187024,63.12672
187025,59.165855
187026,63.17427
187027,63.182667
187028,63.13105
187029,63.139416
187030,63.08777
187031,59.127003
187032,59.16628
187033,63.23464
187034,59.213966
187035,59.193333
187036,59.052742
187037,63.001118
187038,63.06948
187039,63.077824
187040,63.146152
187041,63.214466
187042,63.102764
187043,63.111046
187044,59.150574
187045,63.09885
187046,62.987114
187047,59.026707
187048,62.97496
187049,62.863205
187050,62.931427
187051,62.93964
187052,62.947834
187053,62.956013
187054,62.964176
187055,62.912323
187056,62.920456
187057,62.868572
187058,58.908318
187059,62.97643
187060,62.984528
187061,63.052612
187062,63.060677
187063,63.06873
187064,63.13677
187065,59.17662
187066,63.24465
187067,63.31267
187068,63.260674
187069,59.3006
187070,63.1886
187071,63.196583
187072,63.20455
187073,63.272507
187074,63.340446
187075,63.40837
187076,59.448402
187077,63.45632
187078,63.40423
187079,63.352123
187080,63.42
187081,63.30786
187082,63.315712
187083,59.355846
187084,63.42369
187085,59.40387
187086,59.444088
187087,63.451942
187088,63.459778
187089,59.380054
187090,63.14789
187091,59.128212
187092,63.136044
187093,63.083862
187094,63.031662
187095,63.099453
187096,63.167225
187097,63.234985
187098,63.242733
187099,63.310463
187100,63.37818
187101,63.445885
187102,63.333576
187103,63.28125
187104,63.288914
187105,59.269413
187106,63.33707
187107,63.404716
187108,59.44527
187109,63.512913
187110,63.34054
187111,59.381153
187112,59.2418
187113,63.249435
187114,63.257057
187115,63.264664
187116,59.245377
187117,63.31298
187118,63.32057
187119,63.32815
187120,63.335712
187121,63.343266
187122,63.350803
187123,63.358326
187124,63.425835
187125,59.406666
187126,59.32753
187127,63.275047
187128,59.315956
187129,63.32347
187130,63.390972
187131,63.45846
187132,63.525936
187133,63.473396
187134,59.45439
187135,63.46185
187136,63.529297
187137,63.59673
187138,63.60415
187139,63.371555
187140,63.438946
187141,63.50633
187142,59.427425
187143,59.408558
187144,59.44972
187145,59.37092
187146,63.378326
187147,59.299564
187148,63.36697
187149,63.37436
187150,59.29565
187151,63.36304
187152,63.430416
